,frequency,index,word
7629,-10.763307,7629,corral
7630,-11.861918,7630,desirous
7631,-11.861918,7631,staplers
7632,-11.861918,7632,crater-like
7633,-11.168772,7633,depression
7634,-10.763307,7634,determination
7635,-11.861918,7635,seeded
7636,-9.028706,7636,2012
7637,-10.763307,7637,drank
7638,-10.2524805,7638,blenders
7639,-9.464024,7639,feral
7640,-11.861918,7640,indian-style
7641,-11.861918,7641,quilts
7642,-11.861918,7642,grandchildren
7643,-11.861918,7643,clasped
7644,-11.168772,7644,coupons
7645,-11.861918,7645,thinner
7646,-9.377012,7646,frying
7647,-11.861918,7647,precision
7648,-11.861918,7648,mimic
7649,-10.763307,7649,filing
7650,-11.861918,7650,backroad
7651,-11.861918,7651,healthily
7652,-10.070159,7652,handler
7653,-9.916009,7653,protesting
7654,-9.153869,7654,ambulance
7655,-11.861918,7655,panorama
7656,-11.861918,7656,mcgwire
7657,-11.861918,7657,upholstery
7658,-11.861918,7658,promotional
7659,-10.070159,7659,informal
7660,-10.475624,7660,observed
7661,-10.763307,7661,licensed
7662,-9.916009,7662,hangar
7663,-11.861918,7663,anchoring
7664,-9.153869,7664,g
7665,-11.861918,7665,gazelles
7666,-11.861918,7666,cleansing
7667,-11.861918,7667,espana
7668,-11.861918,7668,distributed
7669,-11.168772,7669,deity
7670,-10.2524805,7670,brass
7671,-11.861918,7671,knuckles
7672,-10.763307,7672,piles
7673,-11.861918,7673,trimmings
7674,-11.168772,7674,cramped
7675,-10.070159,7675,audi
7676,-10.475624,7676,caterpillar
7677,-10.763307,7677,promoting
7678,-11.861918,7678,rival
7679,-11.861918,7679,schools
7680,-10.2524805,7680,shrubs
7681,-10.475624,7681,portions
7682,-10.475624,7682,doritos
7683,-11.861918,7683,lightly
7684,-9.782477,7684,butts
7685,-11.861918,7685,deposited
7686,-11.861918,7686,muppets
7687,-11.861918,7687,thematic
7688,-11.168772,7688,connection
7689,-10.475624,7689,arrest
7690,-10.475624,7690,charged
7691,-9.782477,7691,blocked
7692,-10.763307,7692,seabird
7693,-11.861918,7693,chief
7694,-11.168772,7694,cologne
7695,-11.861918,7695,delay
7696,-10.763307,7696,selected
7697,-10.070159,7697,pounce
7698,-11.861918,7698,flutes
7699,-10.2524805,7699,weathered
7700,-11.168772,7700,wolves
7701,-11.861918,7701,courtesy
7702,-9.916009,7702,rhino
7703,-9.08933,7703,southwest
7704,-10.070159,7704,grows
7705,-11.861918,7705,hdmi
7706,-9.782477,7706,feminine
7707,-11.861918,7707,chirp
7708,-11.861918,7708,magenta
7709,-11.861918,7709,daiquiri
7710,-10.475624,7710,options
7711,-11.168772,7711,3:02
7712,-11.861918,7712,wet-suit
7713,-11.168772,7713,chunks
7714,-11.168772,7714,jew
7715,-10.2524805,7715,loft
7716,-9.664694,7716,hear
7717,-9.916009,7717,coolers
7718,-10.475624,7718,manhole
7719,-10.475624,7719,protects
7720,-11.168772,7720,arcs
7721,-9.377012,7721,camo
7722,-11.861918,7722,atms
7723,-11.861918,7723,stunting
7724,-11.168772,7724,handkerchiefs
7725,-9.782477,7725,tuxedo
7726,-11.168772,7726,spends
7727,-11.861918,7727,firefighting
7728,-9.222861,7728,35
7729,-11.861918,7729,painters
7730,-9.153869,7730,fedora
7731,-11.861918,7731,lad
7732,-11.861918,7732,ought
7733,-11.861918,7733,twerking
7734,-10.475624,7734,crab
7735,-10.2524805,7735,symbolize
7736,-11.861918,7736,improperly
7737,-11.168772,7737,squinting
7738,-11.861918,7738,lowering
7739,-11.168772,7739,compaq
7740,-11.861918,7740,ratchet
7741,-9.664694,7741,crow
7742,-10.763307,7742,sweaters
7743,-11.861918,7743,variants
7744,-11.861918,7744,reactor
7745,-10.070159,7745,breast
7746,-11.861918,7746,enjoys
7747,-9.464024,7747,maple
7748,-11.168772,7748,obscuring
7749,-10.763307,7749,sewer
7750,-10.475624,7750,checkerboard
7751,-11.168772,7751,retired
7752,-11.861918,7752,inscribed
7753,-11.861918,7753,extravagant
7754,-11.168772,7754,lunches
7755,-11.861918,7755,illiterate
7756,-11.168772,7756,useable
7757,-11.861918,7757,fastened
7758,-11.168772,7758,safer
7759,-11.861918,7759,transatlantic
7760,-9.916009,7760,elements
7761,-10.763307,7761,comparing
7762,-10.475624,7762,hibernating
7763,-11.168772,7763,modeling
7764,-11.861918,7764,non-fiction
7765,-11.861918,7765,skillfully
7766,-10.475624,7766,immature
7767,-11.861918,7767,guarded
7768,-10.763307,7768,racers
7769,-10.763307,7769,racer
7770,-11.861918,7770,destined
7771,-10.2524805,7771,barbed
7772,-10.763307,7772,3000
7773,-11.168772,7773,teens
7774,-10.2524805,7774,grand
7775,-11.861918,7775,ocha
7776,-11.861918,7776,coupe
7777,-10.475624,7777,unripe
7778,-11.861918,7778,waking
7779,-11.168772,7779,fitting
7780,-10.763307,7780,community
7781,-11.861918,7781,half-moon
7782,-9.296969,7782,per
7783,-10.763307,7783,adjust
7784,-11.168772,7784,eliminating
7785,-11.861918,7785,tailored
7786,-11.861918,7786,potassium-laden
7787,-11.861918,7787,tightly
7788,-10.2524805,7788,jogging
7789,-11.861918,7789,goldfinch
7790,-10.2524805,7790,drown
7791,-10.763307,7791,swamp
7792,-11.861918,7792,cheating
7793,-9.782477,7793,balancing
7794,-11.168772,7794,kindle
7795,-10.2524805,7795,dumpster
7796,-10.2524805,7796,flashlight
7797,-11.168772,7797,disgusted
7798,-10.763307,7798,impressive
7799,-11.861918,7799,beating
7800,-11.861918,7800,landscaped
7801,-10.763307,7801,stops
7802,-11.861918,7802,izze
7803,-11.168772,7803,patties
7804,-11.168772,7804,links
7805,-11.861918,7805,heavenly
7806,-11.861918,7806,up-to-date
7807,-7.8014755,7807,14
7808,-9.464024,7808,cherries
7809,-11.861918,7809,unattended
7810,-10.763307,7810,navel
7811,-11.168772,7811,billboards
7812,-11.168772,7812,experiment
7813,-10.475624,7813,decorates
7814,-11.168772,7814,paddleboard
7815,-11.861918,7815,dented
7816,-11.861918,7816,bluish
7817,-10.2524805,7817,demonstrate
7818,-10.475624,7818,traveled
7819,-10.2524805,7819,everyday
7820,-11.168772,7820,phase
7821,-11.861918,7821,trouser
7822,-11.861918,7822,protectors
7823,-11.861918,7823,receptor
7824,-11.861918,7824,activate
7825,-11.168772,7825,headdress
7826,-11.861918,7826,kerchief
7827,-10.763307,7827,harry
7828,-10.2524805,7828,potter
7829,-11.861918,7829,artifacts
7830,-9.664694,7830,freeway
7831,-9.464024,7831,protest
7832,-9.559334,7832,demonstration
7833,-8.683865,7833,19
7834,-9.08933,7834,descending
7835,-11.861918,7835,happily
7836,-10.763307,7836,records
7837,-9.782477,7837,wanted
7838,-11.861918,7838,heartbroken
7839,-11.168772,7839,removable
7840,-11.861918,7840,wood-burning
7841,-10.763307,7841,occupants
7842,-11.861918,7842,sizable
7843,-11.168772,7843,poker
7844,-10.475624,7844,impress
7845,-11.861918,7845,saddlebags
7846,-11.168772,7846,blog
7847,-10.475624,7847,madison
7848,-11.861918,7848,encountering
7849,-11.861918,7849,snowmen
7850,-10.475624,7850,cooker
7851,-11.861918,7851,nepal
7852,-10.475624,7852,b/w
7853,-11.861918,7853,fervor
7854,-9.916009,7854,parrots
7855,-11.168772,7855,snows
7856,-11.861918,7856,cake-cutter
7857,-11.861918,7857,billiard
7858,-10.2524805,7858,blur
7859,-9.464024,7859,buckets
7860,-11.861918,7860,desktops
7861,-11.861918,7861,j-144
7862,-11.861918,7862,inline
7863,-10.475624,7863,skates
7864,-11.861918,7864,disobeying
7865,-11.168772,7865,rivets
7866,-10.763307,7866,doggy
7867,-11.861918,7867,parkway
7868,-10.2524805,7868,expired
7869,-10.475624,7869,potential
7870,-10.2524805,7870,faced
7871,-11.168772,7871,dormitory
7872,-9.559334,7872,progress
7873,-10.070159,7873,barber
7874,-10.2524805,7874,disks
7875,-11.861918,7875,parchment
7876,-11.861918,7876,invite
7877,-11.861918,7877,stranger
7878,-9.377012,7878,32
7879,-11.168772,7879,fahrenheit
7880,-11.168772,7880,straining
7881,-9.916009,7881,gum
7882,-11.861918,7882,temporarily
7883,-10.763307,7883,cleaners
7884,-10.475624,7884,concept
7885,-11.861918,7885,glamor
7886,-11.861918,7886,sewage
7887,-11.861918,7887,bundles
7888,-11.168772,7888,fabrics
7889,-9.464024,7889,mound
7890,-11.861918,7890,4:47
7891,-11.861918,7891,creamers
7892,-11.861918,7892,dicks
7893,-11.861918,7893,retouched
7894,-11.861918,7894,mated
7895,-11.861918,7895,invaded
7896,-10.763307,7896,wwii
7897,-11.861918,7897,compact
7898,-10.475624,7898,rules
7899,-10.763307,7899,terrorist
7900,-11.168772,7900,hi
7901,-10.763307,7901,dishtowels
7902,-11.861918,7902,cup.com
7903,-10.070159,7903,polished
7904,-11.168772,7904,stencil
7905,-10.763307,7905,focusing
7906,-10.763307,7906,luggages
7907,-11.861918,7907,furnishings
7908,-9.08933,7908,overalls
7909,-10.475624,7909,snakes
7910,-11.861918,7910,pondering
7911,-10.070159,7911,cape
7912,-9.664694,7912,old-fashioned
7913,-11.168772,7913,poachers
7914,-10.475624,7914,powering
7915,-11.861918,7915,choco
7916,-11.168772,7916,weighed
7917,-11.861918,7917,headcovers
7918,-11.861918,7918,spring-blooming
7919,-11.168772,7919,notable
7920,-10.763307,7920,assembly
7921,-11.168772,7921,mufflers
7922,-11.861918,7922,colorfully
7923,-11.168772,7923,inhibited
7924,-11.861918,7924,ripens
7925,-10.763307,7925,middle-aged
7926,-9.559334,7926,defense
7927,-9.559334,7927,offense
7928,-11.861918,7928,albino
7929,-9.916009,7929,ornament
7930,-11.861918,7930,stubby
7931,-10.763307,7931,kidnap
7932,-11.861918,7932,humid
7933,-11.861918,7933,mid-jump
7934,-11.861918,7934,expertly
7935,-7.9700985,7935,dell
7936,-11.168772,7936,nutrients
7937,-11.861918,7937,beneficial
7938,-10.070159,7938,valley
7939,-9.916009,7939,parachute
7940,-10.2524805,7940,advertise
7941,-11.861918,7941,sysco
7942,-11.861918,7942,'jumanji
7943,-11.861918,7943,dime
7944,-10.763307,7944,geological
7945,-10.763307,7945,junkyard
7946,-10.763307,7946,teething
7947,-11.861918,7947,flatlands
7948,-11.168772,7948,mints
7949,-11.861918,7949,graduated
7950,-10.763307,7950,residents
7951,-9.664694,7951,stretch
7952,-11.861918,7952,hipsters
7953,-11.861918,7953,band-aid
7954,-9.916009,7954,hut
7955,-11.861918,7955,elongated
7956,-11.168772,7956,satisfied
7957,-11.861918,7957,cubicles
7958,-11.861918,7958,rescuers
7959,-10.070159,7959,arrived
7960,-11.168772,7960,boaters
7961,-11.861918,7961,deluxe
7962,-9.028706,7962,machines
7963,-9.559334,7963,news
7964,-11.861918,7964,shoulder-width
7965,-11.861918,7965,cobble
7966,-11.861918,7966,stoned
7967,-11.861918,7967,overlap
7968,-11.861918,7968,sister-in-law
7969,-11.861918,7969,charity
7970,-10.070159,7970,bearded
7971,-11.861918,7971,fatter
7972,-11.861918,7972,spray-paint
7973,-11.168772,7973,pete
7974,-11.861918,7974,sampras
7975,-11.168772,7975,receptacles
7976,-11.861918,7976,discrete
7977,-8.396183,7977,spanish
7978,-11.861918,7978,martial
7979,-10.763307,7979,novels
7980,-11.168772,7980,option
7981,-11.168772,7981,discouraging
7982,-9.782477,7982,typewriter
7983,-11.861918,7983,distressed
7984,-11.168772,7984,slots
7985,-11.861918,7985,texas-based
7986,-10.070159,7986,mlb
7987,-11.861918,7987,imitate
7988,-9.916009,7988,fanta
7989,-10.475624,7989,disaster
7990,-11.168772,7990,lies
7991,-11.861918,7991,smashing
7992,-11.861918,7992,competitor
7993,-11.168772,7993,locomotion
7994,-11.861918,7994,perceive
7995,-11.861918,7995,cupola
7996,-10.763307,7996,noodle
7997,-11.168772,7997,woodpecker
7998,-11.861918,7998,torso
7999,-11.168772,7999,dressy
8000,-11.168772,8000,thirty
8001,-11.861918,8001,over-ripe
8002,-11.861918,8002,amazing
8003,-11.168772,8003,oats
8004,-10.475624,8004,shipping
8005,-11.168772,8005,breath
8006,-11.861918,8006,suggests
8007,-10.475624,8007,grid
8008,-10.763307,8008,dig
8009,-11.168772,8009,combing
8010,-10.070159,8010,valve
8011,-11.861918,8011,rioting
8012,-10.475624,8012,demonstrated
8013,-11.168772,8013,marijuana
8014,-10.763307,8014,skill
8015,-10.763307,8015,pinstripes
8016,-11.861918,8016,spindles
8017,-11.861918,8017,pinkish-tan
8018,-11.861918,8018,sage
8019,-11.861918,8019,ritual
8020,-11.861918,8020,cabriolet
8021,-10.070159,8021,bug
8022,-11.168772,8022,representative
8023,-11.168772,8023,hostage
8024,-9.916009,8024,confused
8025,-11.861918,8025,whitetail
8026,-11.861918,8026,fade
8027,-11.861918,8027,polluted
8028,-11.168772,8028,fillings
8029,-10.763307,8029,sewn
8030,-11.861918,8030,renowned
8031,-11.168772,8031,classification
8032,-10.475624,8032,guiding
8033,-11.861918,8033,tsunami
8034,-11.861918,8034,stiller
8035,-10.070159,8035,windsurfing
8036,-11.861918,8036,neckerchief
8037,-11.168772,8037,spilling
8038,-11.168772,8038,woody
8039,-10.763307,8039,pandas
8040,-10.475624,8040,sox
8041,-11.861918,8041,encounters
8042,-10.475624,8042,random
8043,-10.763307,8043,respond
8044,-9.153869,8044,cd
8045,-11.861918,8045,amicably
8046,-10.763307,8046,leafs
8047,-10.763307,8047,openings
8048,-10.070159,8048,tripod
8049,-11.168772,8049,spout
8050,-11.861918,8050,unseen
8051,-10.763307,8051,chopper
8052,-11.861918,8052,sip
8053,-11.861918,8053,all-in-one-pot
8054,-11.168772,8054,squat
8055,-11.861918,8055,needle-nosed
8056,-10.475624,8056,pliers
8057,-11.861918,8057,incense
8058,-11.861918,8058,bluebell
8059,-11.861918,8059,armpits
8060,-11.168772,8060,territorial
8061,-11.861918,8061,dispute
8062,-11.861918,8062,factor
8063,-11.861918,8063,splints
8064,-11.168772,8064,conduct
8065,-11.168772,8065,search
8066,-10.475624,8066,serene
8067,-11.861918,8067,kitchenware
8068,-11.861918,8068,appreciates
8069,-11.861918,8069,closeness
8070,-11.861918,8070,digger
8071,-11.861918,8071,groundwater
8072,-11.861918,8072,body-lengths
8073,-11.861918,8073,squat-type
8074,-11.168772,8074,fetch
8075,-11.168772,8075,rink
8076,-10.2524805,8076,attend
8077,-10.763307,8077,beat
8078,-11.168772,8078,seniors
8079,-10.763307,8079,self
8080,-11.861918,8080,squats
8081,-11.861918,8081,meets
8082,-11.168772,8082,boo
8083,-11.861918,8083,huskies
8084,-11.168772,8084,workout
8085,-11.168772,8085,procedure
8086,-10.2524805,8086,maps
8087,-11.168772,8087,smokestack
8088,-11.861918,8088,sideboard
8089,-9.916009,8089,5:00
8090,-10.763307,8090,meats
8091,-11.861918,8091,cared
8092,-11.861918,8092,pedestal-style
8093,-10.763307,8093,packet
8094,-11.861918,8094,instances
8095,-11.861918,8095,cross-contamination
8096,-9.782477,8096,jesus
8097,-11.168772,8097,takeover
8098,-10.763307,8098,arts
8099,-10.2524805,8099,crafts
8100,-11.168772,8100,monotone
8101,-11.861918,8101,learned
8102,-10.2524805,8102,flow
8103,-11.168772,8103,chemical
8104,-11.861918,8104,equation
8105,-11.861918,8105,clusters
8106,-11.168772,8106,emitted
8107,-11.168772,8107,plaster
8108,-11.861918,8108,wieters
8109,-9.916009,8109,arctic
8110,-10.763307,8110,ballgame
8111,-11.168772,8111,inbound
8112,-11.861918,8112,outbound
8113,-10.763307,8113,laminate
8114,-11.168772,8114,victorian
8115,-11.861918,8115,screensaver
8116,-11.861918,8116,fudge
8117,-10.475624,8117,mph
8118,-10.763307,8118,dive
8119,-10.2524805,8119,earth
8120,-10.2524805,8120,scratching
8121,-10.2524805,8121,mashed
8122,-11.861918,8122,blackheads
8123,-11.861918,8123,nibble
8124,-11.861918,8124,sure
8125,-11.861918,8125,one-point
8126,-11.168772,8126,seeking
8127,-10.475624,8127,wizard
8128,-11.861918,8128,oz
8129,-11.861918,8129,screened
8130,-10.763307,8130,percentage
8131,-11.861918,8131,trepidation
8132,-10.763307,8132,list
8133,-11.861918,8133,optical
8134,-11.861918,8134,province
8135,-11.861918,8135,requires
8136,-11.168772,8136,strangers
8137,-10.475624,8137,lettered
8138,-11.861918,8138,bloody
8139,-11.168772,8139,tend
8140,-10.475624,8140,grate
8141,-11.861918,8141,remnant
8142,-11.861918,8142,sweatshirts
8143,-11.168772,8143,scald
8144,-10.763307,8144,furnace
8145,-11.861918,8145,fasten
8146,-10.2524805,8146,seatbelt
8147,-10.475624,8147,movies
8148,-10.763307,8148,provider
8149,-11.168772,8149,laborer
8150,-11.861918,8150,wasted
8151,-11.168772,8151,cabinetry
8152,-10.475624,8152,apply
8153,-11.168772,8153,academy
8154,-10.070159,8154,747
8155,-11.861918,8155,standout
8156,-10.475624,8156,gloomy
8157,-11.861918,8157,companions
8158,-11.168772,8158,mumbai
8159,-11.168772,8159,merge
8160,-11.861918,8160,ot
8161,-11.861918,8161,viagra
8162,-11.168772,8162,mute
8163,-11.168772,8163,rulers
8164,-10.763307,8164,chew
8165,-11.861918,8165,photobomb
8166,-10.070159,8166,46
8167,-11.168772,8167,armband
8168,-11.861918,8168,fons
8169,-10.475624,8169,anymore
8170,-10.475624,8170,efficient
8171,-11.861918,8171,naming
8172,-11.861918,8172,veterinarians
8173,-11.861918,8173,unicycles
8174,-10.475624,8174,evil
8175,-11.861918,8175,hailing
8176,-11.861918,8176,hole-puncher
8177,-11.861918,8177,homework
8178,-11.861918,8178,explicit
8179,-11.861918,8179,sprucing
8180,-10.763307,8180,robots
8181,-11.168772,8181,disguise
8182,-10.070159,8182,luxury
8183,-11.861918,8183,cloudy/rainy
8184,-11.861918,8184,stole
8185,-11.861918,8185,medals
8186,-11.168772,8186,favorable
8187,-9.028706,8187,cane
8188,-9.028706,8188,cucumber
8189,-11.168772,8189,labrador
8190,-11.861918,8190,oldtimers
8191,-11.168772,8191,eraser
8192,-10.763307,8192,dollars
8193,-10.475624,8193,orderly
8194,-9.782477,8194,disorganized
8195,-11.168772,8195,dyed
8196,-11.168772,8196,pixie
8197,-11.861918,8197,husks
8198,-11.861918,8198,apps
8199,-11.861918,8199,on-
8200,-11.168772,8200,off-road
8201,-11.861918,8201,buds
8202,-11.168772,8202,toiletries
8203,-11.861918,8203,milestone
8204,-10.763307,8204,definition
8205,-11.861918,8205,sweatsuit
8206,-11.168772,8206,plumes
8207,-11.861918,8207,ooh
8208,-11.861918,8208,minaret
8209,-10.2524805,8209,prevent
8210,-9.559334,8210,elbow
8211,-9.916009,8211,fox
8212,-10.2524805,8212,arched
8213,-11.861918,8213,vignetting
8214,-10.763307,8214,flexible
8215,-10.070159,8215,vacuum
8216,-10.2524805,8216,sledding
8217,-10.763307,8217,iceberg
8218,-10.763307,8218,forearm
8219,-11.168772,8219,popcorn
8220,-11.861918,8220,dimes
8221,-11.861918,8221,inc
8222,-11.168772,8222,magnifying
8223,-11.168772,8223,reduce
8224,-11.168772,8224,strung
8225,-8.770876,8225,rocky
8226,-10.763307,8226,two-headed
8227,-10.2524805,8227,overexposed
8228,-11.168772,8228,bermuda
8229,-11.168772,8229,footer
8230,-11.861918,8230,deviled
8231,-11.168772,8231,died
8232,-11.861918,8232,backside
8233,-11.168772,8233,mop
8234,-11.168772,8234,dunking
8235,-10.2524805,8235,wiping
8236,-10.763307,8236,spotty
8237,-11.861918,8237,attendance
8238,-11.861918,8238,mistaken
8239,-11.861918,8239,defend
8240,-11.168772,8240,serrated
8241,-11.861918,8241,typhoon
8242,-11.861918,8242,blinds/shutters
8243,-11.168772,8243,thief
8244,-10.763307,8244,sober
8245,-11.168772,8245,high-tech
8246,-11.861918,8246,water-wear
8247,-11.168772,8247,locality
8248,-10.763307,8248,midwest
8249,-11.861918,8249,plumbers
8250,-11.168772,8250,adventure
8251,-11.861918,8251,dinghy
8252,-11.168772,8252,stupid
8253,-10.763307,8253,chests
8254,-9.464024,8254,noise
8255,-9.222861,8255,baker
8256,-11.861918,8256,problematic
8257,-11.861918,8257,right-hand
8258,-11.168772,8258,well-organized
8259,-11.168772,8259,poisonous
8260,-11.168772,8260,'ll
8261,-11.861918,8261,dysentery
8262,-8.9174795,8262,goalie
8263,-11.861918,8263,meteorologists
8264,-11.861918,8264,garnered
8265,-11.168772,8265,advisable
8266,-10.070159,8266,diabetic
8267,-11.861918,8267,emblems
8268,-10.475624,8268,guns
8269,-11.168772,8269,loitering
8270,-10.763307,8270,tofu
8271,-10.475624,8271,extinguisher
8272,-11.861918,8272,play/movie
8273,-11.861918,8273,buoyantly
8274,-11.861918,8274,economic
8275,-11.861918,8275,boom
8276,-10.763307,8276,thoroughbred
8277,-11.861918,8277,gold-plated
8278,-11.168772,8278,perching
8279,-11.861918,8279,peavey
8280,-10.475624,8280,businesses
8281,-11.861918,8281,margaritas
8282,-11.861918,8282,cabooses
8283,-10.2524805,8283,lands
8284,-11.168772,8284,somber
8285,-11.861918,8285,playroom
8286,-11.168772,8286,snapped
8287,-11.861918,8287,argument
8288,-11.861918,8288,collectible
8289,-11.861918,8289,medallion
8290,-11.168772,8290,trademarked
8291,-11.168772,8291,sorority
8292,-10.763307,8292,sari
8293,-11.168772,8293,parlor
8294,-11.168772,8294,minimalist
8295,-9.296969,8295,likes
8296,-10.2524805,8296,jewish
8297,-10.763307,8297,vert
8298,-11.168772,8298,styles
8299,-9.782477,8299,powdered
8300,-10.2524805,8300,passed
8301,-10.763307,8301,exclamation
8302,-10.475624,8302,prizes
8303,-11.861918,8303,exploring
8304,-10.070159,8304,reds
8305,-10.070159,8305,returning
8306,-11.861918,8306,fastidious
8307,-11.168772,8307,climbed
8308,-11.168772,8308,hardcover
8309,-10.475624,8309,softcover
8310,-10.763307,8310,saving
8311,-11.168772,8311,a/c
8312,-11.861918,8312,components
8313,-11.168772,8313,assist
8314,-11.168772,8314,propel
8315,-11.861918,8315,slab
8316,-11.861918,8316,slicked
8317,-11.861918,8317,steeples
8318,-10.763307,8318,riverside
8319,-11.861918,8319,forecast
8320,-10.070159,8320,antlers
8321,-10.475624,8321,storefront
8322,-11.861918,8322,ominous
8323,-11.861918,8323,clocktower
8324,-11.861918,8324,flemish
8325,-11.168772,8325,tempting
8326,-10.763307,8326,gooey
8327,-10.763307,8327,packaged
8328,-11.861918,8328,via-dock
8329,-11.861918,8329,vomit
8330,-11.168772,8330,swaying
8331,-11.168772,8331,ape
8332,-10.070159,8332,eggplant
8333,-10.763307,8333,freezing
8334,-10.763307,8334,tagging
8335,-9.559334,8335,pies
8336,-10.763307,8336,drooling
8337,-10.475624,8337,ads
8338,-11.861918,8338,byproduct
8339,-11.168772,8339,crayons
8340,-11.861918,8340,stunts
8341,-11.168772,8341,5:17
8342,-10.763307,8342,kilt
8343,-11.861918,8343,parkering
8344,-11.861918,8344,sheepskin
8345,-11.168772,8345,globs
8346,-10.070159,8346,kit
8347,-11.861918,8347,sweep
8348,-10.763307,8348,society
8349,-11.168772,8349,multitasker
8350,-11.861918,8350,refilling
8351,-11.168772,8351,desert-like
8352,-10.763307,8352,tubes
8353,-10.763307,8353,vat
8354,-11.861918,8354,commencement
8355,-10.763307,8355,eva
8356,-10.763307,8356,stealing
8357,-11.861918,8357,antivirus
8358,-11.168772,8358,software
8359,-10.763307,8359,wagging
8360,-11.168772,8360,tampered
8361,-11.861918,8361,depiction
8362,-10.2524805,8362,sunday
8363,-11.861918,8363,gutted
8364,-11.861918,8364,samuel
8365,-11.861918,8365,predominance
8366,-11.861918,8366,causation
8367,-11.168772,8367,maneuver
8368,-10.2524805,8368,switches
8369,-11.861918,8369,gloves/mittens
8370,-11.861918,8370,u-turns
8371,-11.861918,8371,basic
8372,-10.763307,8372,protocol
8373,-11.168772,8373,adorn
8374,-11.861918,8374,sache
8375,-11.861918,8375,house-made
8376,-11.861918,8376,soul
8377,-11.168772,8377,turboprop
8378,-11.861918,8378,amplifiers
8379,-10.475624,8379,tulip
8380,-11.861918,8380,airways
8381,-11.861918,8381,distorting
8382,-11.168772,8382,gain
8383,-10.763307,8383,omnivore
8384,-11.861918,8384,gymnasium
8385,-10.475624,8385,visited
8386,-11.861918,8386,8th
8387,-10.475624,8387,cycling
8388,-10.763307,8388,90
8389,-10.070159,8389,degrees
8390,-11.861918,8390,babar
8391,-10.763307,8391,strictly
8392,-11.861918,8392,nfl
8393,-11.861918,8393,regulations
8394,-11.861918,8394,weddings
8395,-11.861918,8395,sherbet-colored
8396,-10.2524805,8396,aircrafts
8397,-10.763307,8397,guardrail
8398,-11.168772,8398,flare
8399,-11.861918,8399,ripping
8400,-11.168772,8400,slobs
8401,-11.861918,8401,'walking
8402,-10.475624,8402,austrian
8403,-11.168772,8403,9th
8404,-11.861918,8404,blends
8405,-11.168772,8405,identity
8406,-11.861918,8406,timid
8407,-11.168772,8407,stampeding
8408,-11.168772,8408,winery
8409,-11.861918,8409,queens
8410,-11.861918,8410,or.lefty
8411,-11.861918,8411,adventuresome
8412,-11.861918,8412,centrifugal
8413,-11.861918,8413,mopping
8414,-11.861918,8414,armbands
8415,-10.763307,8415,displays
8416,-11.861918,8416,exemplified
8417,-11.168772,8417,dense
8418,-11.861918,8418,afterlife
8419,-11.168772,8419,hong
8420,-10.475624,8420,kong
8421,-11.861918,8421,streetlamp
8422,-10.070159,8422,littered
8423,-10.475624,8423,hangers
8424,-10.475624,8424,crops
8425,-11.861918,8425,plants/flowers
8426,-9.664694,8426,duplicate
8427,-11.168772,8427,eatery
8428,-11.861918,8428,stuntman
8429,-11.861918,8429,temperate
8430,-10.2524805,8430,told
8431,-10.763307,8431,airshow
8432,-11.168772,8432,buddy
8433,-11.861918,8433,marigolds
8434,-9.782477,8434,manner
8435,-11.168772,8435,permitted
8436,-9.782477,8436,populated
8437,-11.861918,8437,slobbering
8438,-10.763307,8438,flusher
8439,-10.763307,8439,diagonally
8440,-11.861918,8440,prices
8441,-11.861918,8441,side-up
8442,-11.861918,8442,onis
8443,-11.861918,8443,well-worn
8444,-11.861918,8444,seclusion
8445,-11.861918,8445,salvageable
8446,-11.861918,8446,mascara
8447,-10.763307,8447,fungus
8448,-9.222861,8448,frog
8449,-11.861918,8449,springing
8450,-11.168772,8450,pikachu
8451,-9.559334,8451,planter
8452,-11.861918,8452,rimmed
8453,-9.782477,8453,wax
8454,-11.168772,8454,vacant
8455,-11.861918,8455,succeeding
8456,-11.168772,8456,sling
8457,-10.763307,8457,stalking
8458,-11.861918,8458,matter
8459,-11.861918,8459,yen
8460,-10.475624,8460,herbivore
8461,-11.861918,8461,5:06
8462,-11.861918,8462,abusing
8463,-11.861918,8463,world-class
8464,-11.861918,8464,contradict
8465,-9.664694,8465,monster
8466,-11.861918,8466,gadgets
8467,-11.861918,8467,viciously
8468,-10.763307,8468,goals
8469,-11.861918,8469,gaze
8470,-11.861918,8470,clippers
8471,-11.168772,8471,tiling
8472,-11.861918,8472,flavorful
8473,-11.861918,8473,eat-in
8474,-11.861918,8474,milks
8475,-11.168772,8475,foundation
8476,-10.475624,8476,greenhouse
8477,-11.861918,8477,joining
8478,-11.168772,8478,'selfie
8479,-11.168772,8479,assistance
8480,-11.861918,8480,foyer
8481,-10.763307,8481,wading
8482,-11.861918,8482,spectated
8483,-10.763307,8483,contestant
8484,-9.916009,8484,cobblestone
8485,-11.861918,8485,wearer
8486,-11.861918,8486,autumn-like
8487,-11.168772,8487,marriott
8488,-10.763307,8488,!
8489,-11.168772,8489,well-fed
8490,-10.763307,8490,well-balanced
8491,-11.861918,8491,bisexual
8492,-11.861918,8492,potteries
8493,-11.861918,8493,canals
8494,-10.2524805,8494,period
8495,-11.861918,8495,juices
8496,-11.861918,8496,ground/floor
8497,-11.861918,8497,sugar-coated
8498,-9.664694,8498,perform
8499,-10.070159,8499,represents
8500,-9.916009,8500,egypt
